t,NO2
2022-07-08,2.3061712e-05
2022-07-08,1.5130161e-05
2022-07-09,5.9288584e-05
2022-07-09,1.02674885e-05
2022-07-09,3.4120563e-05
2022-07-09,2.4619754e-05
2022-07-10,3.7462545e-05
2022-07-10,2.6410895e-05
2022-07-10,1.5132076e-05
2022-07-10,2.3067716e-05
2022-07-11,1.8406223e-05
2022-07-11,1.7637833e-05
2022-07-11,1.7637833e-05
2022-07-11,1.7637833e-05
2022-07-12,2.308686e-06
2022-07-12,2.5413878e-05
2022-07-12,2.308686e-06
2022-07-12,2.308686e-06
2022-07-13,nan
2022-07-13,nan
2022-07-13,nan
2022-07-13,nan
2022-07-14,3.1572104e-05
2022-07-14,nan
2022-07-14,nan
2022-07-14,nan
2022-07-15,1.1690228e-05
2022-07-15,nan
2022-07-15,1.1690228e-05
2022-07-15,6.6200223e-06
2022-07-16,nan
2022-07-16,nan
2022-07-16,nan
2022-07-16,-1.038986e-06
2022-07-17,nan
2022-07-17,nan
2022-07-17,nan
2022-07-17,nan
2022-07-18,2.9733541e-05
2022-07-18,2.9733541e-05
2022-07-18,1.791491e-05
2022-07-18,1.791491e-05
2022-07-19,-1.0469277e-05
2022-07-19,-1.4207367e-06
2022-07-19,1.5565116e-05
2022-07-19,1.3111627e-05
2022-07-20,4.135942e-06
2022-07-20,-1.794676e-05
2022-07-20,4.135942e-06
2022-07-20,2.632011e-05
2022-07-21,2.8594166e-05
2022-07-21,1.7558166e-05
2022-07-21,5.689664e-06
2022-07-21,2.1523789e-05
2022-07-22,nan
2022-07-22,nan
2022-07-22,nan
2022-07-22,nan
2022-07-23,3.600832e-05
2022-07-23,2.0135256e-05
2022-07-23,3.90407e-05
2022-07-23,2.0104493e-05
2022-07-24,1.1510474e-05
2022-07-24,1.0901462e-05
2022-07-24,1.1510474e-05
2022-07-24,1.0901462e-05
2022-07-25,1.1625307e-05
2022-07-25,4.1917636e-05
2022-07-25,1.1625307e-05
2022-07-25,4.1917636e-05
2022-07-26,2.5196996e-05
2022-07-26,3.4346933e-05
2022-07-26,2.5196996e-05
2022-07-26,1.4345192e-05
2022-07-27,1.459596e-05
2022-07-27,1.391973e-05
2022-07-27,4.821665e-06
2022-07-27,4.821665e-06
2022-07-28,5.1087027e-06
2022-07-28,-8.0340254e-07
2022-07-28,5.1087027e-06
2022-07-28,1.31151955e-05
2022-07-29,1.1050766e-05
2022-07-29,2.114732e-06
2022-07-29,6.3678276e-06
2022-07-29,1.6864684e-05
2022-07-30,5.9437743e-06
2022-07-30,3.4661996e-05
2022-07-30,2.4708237e-05
2022-07-30,-1.2740898e-06
2022-07-31,2.672742e-05
2022-07-31,3.32784e-05
2022-07-31,3.300518e-05
2022-07-31,2.5214298e-05
2022-08-01,nan
2022-08-01,nan
2022-08-01,nan
2022-08-01,nan
2022-08-02,nan
2022-08-02,nan
2022-08-02,nan
2022-08-02,nan
2022-08-03,1.9554056e-05
2022-08-03,2.0272704e-05
2022-08-03,1.9554056e-05
2022-08-03,2.0272704e-05
2022-08-04,1.2161338e-05
2022-08-04,1.7037193e-05
2022-08-04,6.4514193e-06
2022-08-04,6.6016414e-06
2022-08-05,2.1603164e-05
2022-08-05,1.1664031e-05
2022-08-05,2.5874913e-05
2022-08-05,3.0314797e-05
2022-08-06,2.242227e-05
2022-08-06,3.611876e-05
2022-08-06,2.7626234e-05
2022-08-06,3.611876e-05
2022-08-07,2.4569092e-05
2022-08-07,1.3011478e-05
2022-08-07,3.5450837e-05
2022-08-07,3.5450837e-05
2022-08-08,2.4770301e-05
2022-08-08,3.0324149e-05
2022-08-08,3.640134e-05
2022-08-08,3.0324149e-05
2022-08-09,8.065306e-06
2022-08-09,-7.504529e-06
2022-08-09,6.8820505e-06
2022-08-09,-7.504529e-06
2022-08-10,2.5705287e-05
2022-08-10,2.1244618e-05
2022-08-10,1.9968667e-05
2022-08-10,1.46020475e-05
2022-08-11,2.4861038e-05
2022-08-11,2.61879e-05
2022-08-11,2.4861038e-05
2022-08-11,2.0384754e-05
2022-08-12,nan
2022-08-12,nan
2022-08-12,nan
2022-08-12,nan
2022-08-13,nan
2022-08-13,nan
2022-08-13,nan
2022-08-13,nan
2022-08-14,nan
2022-08-14,1.6965629e-05
2022-08-14,1.1952433e-05
2022-08-14,1.6722155e-05
2022-08-15,nan
2022-08-15,nan
2022-08-15,nan
2022-08-15,nan
2022-08-16,1.4575358e-05
2022-08-16,1.035367e-05
2022-08-16,-3.395593e-06
2022-08-16,1.035367e-05
2022-08-17,2.5804135e-05
2022-08-17,1.5753047e-05
2022-08-17,1.5753047e-05
2022-08-17,2.3018643e-05
2022-08-18,nan
2022-08-18,nan
2022-08-18,nan
2022-08-18,nan
2022-08-19,2.5953472e-05
2022-08-19,1.8958062e-05
2022-08-19,2.5953472e-05
2022-08-19,1.8958062e-05
2022-08-20,2.1850517e-05
2022-08-20,1.4675649e-05
2022-08-20,2.1850517e-05
2022-08-20,6.250623e-06
2022-08-21,2.8851851e-05
2022-08-21,1.2046406e-05
2022-08-21,4.1130083e-06
2022-08-21,1.9363768e-05
2022-08-22,1.9548126e-05
2022-08-22,3.1742363e-06
2022-08-22,6.4845367e-06
2022-08-22,3.1742363e-06
2022-08-23,-3.4589118e-06
2022-08-23,1.0143673e-05
2022-08-23,-3.4589118e-06
2022-08-23,1.060957e-05
2022-08-24,3.003139e-05
2022-08-24,1.2091357e-05
2022-08-24,1.2091357e-05
2022-08-24,1.2091357e-05
2022-08-25,1.5951404e-05
2022-08-25,1.958543e-05
2022-08-25,9.761651e-06
2022-08-25,1.104111e-05
2022-08-26,1.2271153e-05
2022-08-26,2.76765e-05
2022-08-26,2.0005633e-05
2022-08-26,2.2412254e-05
2022-08-27,2.1710002e-05
2022-08-27,1.1910542e-05
2022-08-27,1.2959352e-05
2022-08-27,1.1910542e-05
2022-08-28,1.5457255e-05
2022-08-28,nan
2022-08-28,1.9911618e-05
2022-08-28,1.3267345e-05
2022-08-29,3.1997377e-05
2022-08-29,3.0674393e-05
2022-08-29,1.857038e-05
2022-08-29,5.5424675e-06
2022-08-30,1.3784741e-05
2022-08-30,2.0897147e-05
2022-08-30,2.7894093e-05
2022-08-30,2.0897147e-05
2022-08-31,nan
2022-08-31,nan
2022-08-31,-5.5190694e-06
2022-08-31,nan
2022-09-01,3.6505076e-05
2022-09-01,1.5239379e-05
2022-09-01,3.6505076e-05
2022-09-01,1.4785802e-05
2022-09-02,1.3628674e-05
2022-09-02,1.3628674e-05
2022-09-02,1.3628674e-05
2022-09-02,8.074219e-06
2022-09-03,nan
2022-09-03,nan
2022-09-03,nan
2022-09-03,nan
2022-09-04,nan
2022-09-04,nan
2022-09-04,nan
2022-09-04,nan
2022-09-05,nan
2022-09-05,nan
2022-09-05,2.5885194e-05
2022-09-05,nan
2022-09-06,nan
2022-09-06,2.6997546e-05
2022-09-06,5.444016e-05
2022-09-06,2.6997546e-05
2022-09-07,9.948428e-06
2022-09-07,1.7458233e-05
2022-09-07,9.948428e-06
2022-09-07,2.4978933e-06
2022-09-08,-8.1079625e-06
2022-09-08,nan
2022-09-08,-1.00664906e-07
2022-09-08,-1.00664906e-07
2022-09-09,nan
2022-09-09,nan
2022-09-09,nan
2022-09-09,nan
2022-09-10,nan
2022-09-10,nan
2022-09-10,nan
2022-09-10,nan
2022-09-11,1.7585446e-05
2022-09-11,-3.7410493e-06
2022-09-11,1.0943626e-05
2022-09-11,2.9358307e-05
2022-09-12,1.0758217e-06
2022-09-12,1.2436087e-05
2022-09-12,1.0758217e-06
2022-09-12,2.0031492e-05
2022-09-13,nan
2022-09-13,2.3674069e-05
2022-09-13,2.3674069e-05
2022-09-13,2.3674069e-05
2022-09-14,4.2959027e-06
2022-09-14,2.509233e-05
2022-09-14,2.0623973e-05
2022-09-14,2.509233e-05
2022-09-15,1.4043375e-05
2022-09-15,1.6436954e-05
2022-09-15,1.4043375e-05
2022-09-15,1.6436954e-05
2022-09-16,2.5381389e-05
2022-09-16,nan
2022-09-16,2.1079917e-05
2022-09-16,nan
2022-09-17,1.3682097e-06
2022-09-17,8.018487e-06
2022-09-17,1.72821e-05
2022-09-17,9.221817e-06
2022-09-18,-1.5327714e-06
2022-09-18,-1.5327714e-06
2022-09-18,1.1037951e-05
2022-09-18,1.1037951e-05
2022-09-19,nan
2022-09-19,nan
2022-09-19,nan
2022-09-19,nan
2022-09-20,nan
2022-09-20,nan
2022-09-20,nan
2022-09-20,nan
2022-09-21,nan
2022-09-21,nan
2022-09-21,nan
2022-09-21,nan
2022-09-22,1.7551609e-05
2022-09-22,9.4030265e-06
2022-09-22,4.507085e-06
2022-09-22,1.1910987e-05
2022-09-23,1.1518233e-05
2022-09-23,5.0182066e-06
2022-09-23,1.780497e-05
2022-09-23,5.0182066e-06
2022-09-24,1.9307397e-05
2022-09-24,1.1461735e-05
2022-09-24,3.272764e-05
2022-09-24,1.2607277e-05
2022-09-25,2.6109174e-05
2022-09-25,1.890841e-05
2022-09-25,2.6109174e-05
2022-09-25,1.890841e-05
2022-09-26,2.5362082e-05
2022-09-26,2.9962419e-05
2022-09-26,1.2089824e-05
2022-09-26,1.6461398e-05
2022-09-27,1.7730772e-05
2022-09-27,4.862369e-05
2022-09-27,2.3393704e-05
2022-09-27,2.8070679e-05
2022-09-28,4.5665904e-05
2022-09-28,3.5610956e-05
2022-09-28,1.8043955e-05
2022-09-28,1.645713e-05
2022-09-29,-3.8325456e-06
2022-09-29,-3.8325456e-06
2022-09-29,2.2967182e-05
2022-09-29,2.2967182e-05
2022-09-30,nan
2022-09-30,nan
2022-09-30,nan
2022-09-30,nan
2022-10-01,nan
2022-10-01,nan
2022-10-01,nan
2022-10-01,nan
2022-10-02,2.5610096e-05
2022-10-02,2.4342833e-05
2022-10-02,2.1012402e-05
2022-10-02,2.4342833e-05
2022-10-03,nan
2022-10-03,nan
2022-10-03,nan
2022-10-03,nan
2022-10-04,nan
2022-10-04,nan
2022-10-04,nan
2022-10-04,nan
2022-10-05,nan
2022-10-05,nan
2022-10-05,nan
2022-10-05,nan
2022-10-06,nan
2022-10-06,nan
2022-10-06,nan
2022-10-06,nan
2022-10-07,1.5641928e-05
2022-10-07,1.7929811e-05
2022-10-07,1.5641928e-05
2022-10-07,1.6062855e-05
2022-10-08,nan
2022-10-08,nan
2022-10-08,nan
2022-10-08,nan
2022-10-09,3.8192798e-06
2022-10-09,1.667156e-06
2022-10-09,1.1443455e-05
2022-10-09,1.667156e-06
2022-10-10,2.0301153e-05
2022-10-10,1.8834045e-05
2022-10-10,1.9559622e-05
2022-10-10,1.8834045e-05
2022-10-11,1.8183724e-05
2022-10-11,2.243856e-05
2022-10-11,1.8183724e-05
2022-10-11,1.8183724e-05
2022-10-12,nan
2022-10-12,nan
2022-10-12,-8.43606e-06
2022-10-12,-3.5886765e-06
2022-10-13,5.6429402e-05
2022-10-13,8.7986606e-05
2022-10-13,5.136418e-05
2022-10-13,7.185282e-05
2022-10-14,7.916066e-06
2022-10-14,3.6644635e-06
2022-10-14,2.1799766e-05
2022-10-14,1.6582106e-05
2022-10-15,nan
2022-10-15,nan
2022-10-15,1.7904918e-05
2022-10-15,1.07888345e-05
2022-10-16,nan
2022-10-16,nan
2022-10-16,nan
2022-10-16,nan
2022-10-17,nan
2022-10-17,nan
2022-10-17,nan
2022-10-17,nan
2022-10-18,nan
2022-10-18,nan
2022-10-18,nan
2022-10-18,nan
2022-10-19,nan
2022-10-19,nan
2022-10-19,nan
2022-10-19,nan
2022-10-20,nan
2022-10-20,nan
2022-10-20,nan
2022-10-20,nan
2022-10-21,nan
2022-10-21,nan
2022-10-21,nan
2022-10-21,nan
2022-10-22,3.1838463e-05
2022-10-22,1.5361384e-05
2022-10-22,2.6470747e-05
2022-10-22,1.8355886e-05
2022-10-23,9.173495e-06
2022-10-23,nan
2022-10-23,9.173495e-06
2022-10-23,nan
2022-10-24,9.194103e-06
2022-10-24,2.5199679e-05
2022-10-24,2.2526017e-05
2022-10-24,2.5199679e-05
2022-10-25,nan
2022-10-25,nan
2022-10-25,nan
2022-10-25,nan
2022-10-26,nan
2022-10-26,nan
2022-10-26,nan
2022-10-26,nan
2022-10-27,nan
2022-10-27,nan
2022-10-27,nan
2022-10-27,nan
2022-10-28,1.8614483e-05
2022-10-28,3.2257718e-05
2022-10-28,1.8614483e-05
2022-10-28,nan
2022-10-29,nan
2022-10-29,nan
2022-10-29,nan
2022-10-29,nan
2022-10-30,4.0067163e-05
2022-10-30,3.6582092e-05
2022-10-30,4.2899548e-05
2022-10-30,2.7478993e-05
2022-10-31,1.9431394e-05
2022-10-31,1.9431394e-05
2022-10-31,1.1497856e-05
2022-10-31,1.1497856e-05
2022-11-01,nan
2022-11-01,nan
2022-11-01,nan
2022-11-01,nan
2022-11-02,1.0985626e-05
2022-11-02,nan
2022-11-02,1.4870993e-05
2022-11-02,1.19438155e-05
2022-11-03,nan
2022-11-03,nan
2022-11-03,nan
2022-11-03,nan
2022-11-04,nan
2022-11-04,nan
2022-11-04,nan
2022-11-04,nan
2022-11-05,nan
2022-11-05,nan
2022-11-05,nan
2022-11-05,nan
2022-11-06,nan
2022-11-06,nan
2022-11-06,nan
2022-11-06,nan
2022-11-07,nan
2022-11-07,nan
2022-11-07,nan
2022-11-07,nan
2022-11-08,nan
2022-11-08,nan
2022-11-08,6.9556536e-06
2022-11-08,1.48307945e-05
2022-11-09,nan
2022-11-09,nan
2022-11-09,nan
2022-11-09,nan
2022-11-10,nan
2022-11-10,nan
2022-11-10,nan
2022-11-10,nan
2022-11-11,nan
2022-11-11,nan
2022-11-11,nan
2022-11-11,nan
2022-11-12,nan
2022-11-12,nan
2022-11-12,nan
2022-11-12,nan
2022-11-13,nan
2022-11-13,nan
2022-11-13,nan
2022-11-13,nan
2022-11-14,nan
2022-11-14,nan
2022-11-14,nan
2022-11-14,nan
2022-11-15,nan
2022-11-15,nan
2022-11-15,nan
2022-11-15,nan
2022-11-16,nan
2022-11-16,nan
2022-11-16,nan
2022-11-16,nan
2022-11-17,nan
2022-11-17,nan
2022-11-17,nan
2022-11-17,nan
2022-11-18,nan
2022-11-18,nan
2022-11-18,nan
2022-11-18,nan
2022-11-19,nan
2022-11-19,nan
2022-11-19,nan
2022-11-19,nan
2022-11-20,nan
2022-11-20,nan
2022-11-20,nan
2022-11-20,nan
2022-11-21,nan
2022-11-21,nan
2022-11-21,nan
2022-11-21,nan
2022-11-22,nan
2022-11-22,nan
2022-11-22,nan
2022-11-22,nan
2022-11-23,nan
2022-11-23,nan
2022-11-23,nan
2022-11-23,nan
2022-11-24,nan
2022-11-24,nan
2022-11-24,nan
2022-11-24,nan
2022-11-25,nan
2022-11-25,nan
2022-11-25,nan
2022-11-25,nan
2022-11-26,nan
2022-11-26,nan
2022-11-26,nan
2022-11-26,nan
2022-11-27,nan
2022-11-27,nan
2022-11-27,nan
2022-11-27,nan
2022-11-28,nan
2022-11-28,nan
2022-11-28,nan
2022-11-28,nan
2022-11-29,nan
2022-11-29,nan
2022-11-29,nan
2022-11-29,nan
2022-11-30,1.75386e-05
2022-11-30,1.3112423e-05
2022-11-30,1.3452275e-05
2022-11-30,nan
2022-12-01,nan
2022-12-01,9.129677e-06
2022-12-01,nan
2022-12-01,2.86255e-05
2022-12-02,nan
2022-12-02,nan
2022-12-02,nan
2022-12-02,nan
2022-12-03,nan
2022-12-03,nan
2022-12-03,nan
2022-12-03,nan
2022-12-04,nan
2022-12-04,nan
2022-12-04,nan
2022-12-04,nan
2022-12-05,nan
2022-12-05,nan
2022-12-05,nan
2022-12-05,nan
2022-12-06,nan
2022-12-06,nan
2022-12-06,nan
2022-12-06,nan
2022-12-07,nan
2022-12-07,nan
2022-12-07,nan
2022-12-07,nan
2022-12-09,2.7641685e-05
2022-12-09,1.1968415e-05
2022-12-09,3.047365e-05
2022-12-09,3.8259996e-06
2022-12-10,1.7193393e-05
2022-12-10,1.758728e-05
2022-12-10,1.7193393e-05
2022-12-10,2.2443197e-05
2022-12-11,1.430317e-05
2022-12-11,1.3020078e-05
2022-12-11,1.15241355e-05
2022-12-11,5.1375555e-06
2022-12-12,nan
2022-12-12,nan
2022-12-12,2.1225465e-05
2022-12-12,nan
2022-12-13,nan
2022-12-13,nan
2022-12-13,nan
2022-12-13,nan
2022-12-14,nan
2022-12-14,nan
2022-12-14,nan
2022-12-14,nan
2022-12-15,nan
2022-12-15,nan
2022-12-15,nan
2022-12-15,nan
2022-12-16,nan
2022-12-16,nan
2022-12-16,nan
2022-12-16,nan
2022-12-17,nan
2022-12-17,nan
2022-12-17,nan
2022-12-17,nan
2022-12-18,2.1807935e-05
2022-12-18,1.7530183e-05
2022-12-18,2.1807935e-05
2022-12-18,2.0747902e-05
2022-12-19,nan
2022-12-19,nan
2022-12-19,nan
2022-12-19,nan
2022-12-20,nan
2022-12-20,nan
2022-12-20,nan
2022-12-20,nan
2022-12-21,nan
2022-12-21,1.1829332e-05
2022-12-21,nan
2022-12-21,1.7094311e-05
2022-12-22,nan
2022-12-22,nan
2022-12-22,nan
2022-12-22,nan
2022-12-23,nan
2022-12-23,nan
2022-12-23,nan
2022-12-23,nan
2022-12-24,nan
2022-12-24,nan
2022-12-24,nan
2022-12-24,nan
2022-12-25,nan
2022-12-25,nan
2022-12-25,nan
2022-12-25,nan
2022-12-26,nan
2022-12-26,nan
2022-12-26,nan
2022-12-26,nan
2022-12-27,nan
2022-12-27,nan
2022-12-27,nan
2022-12-27,nan
2022-12-28,nan
2022-12-28,nan
2022-12-28,nan
2022-12-28,nan
2022-12-29,nan
2022-12-29,nan
2022-12-29,nan
2022-12-29,nan
2022-12-30,nan
2022-12-30,nan
2022-12-30,nan
2022-12-30,nan
2022-12-31,nan
2022-12-31,nan
2022-12-31,nan
2022-12-31,nan
2023-01-01,1.8303097e-05
2023-01-01,1.7977054e-05
2023-01-01,nan
2023-01-01,nan
2023-01-02,nan
2023-01-02,nan
2023-01-02,nan
2023-01-02,nan
2023-01-03,nan
2023-01-03,nan
2023-01-03,nan
2023-01-03,nan
2023-01-04,4.1025596e-05
2023-01-04,2.378685e-05
2023-01-04,1.2977134e-05
2023-01-04,2.1772308e-05
2023-01-05,2.76492e-05
2023-01-05,3.453707e-05
2023-01-05,2.76492e-05
2023-01-05,2.76492e-05
2023-01-06,nan
2023-01-06,nan
2023-01-06,nan
2023-01-06,nan
2023-01-07,3.3588454e-05
2023-01-07,1.2398591e-05
2023-01-07,1.5118555e-05
2023-01-07,3.3137505e-05
2023-01-08,nan
2023-01-08,nan
2023-01-08,nan
2023-01-08,nan
2023-01-09,nan
2023-01-09,nan
2023-01-09,nan
2023-01-09,nan
2023-01-10,2.2835424e-05
2023-01-10,1.4501281e-05
2023-01-10,1.7129456e-05
2023-01-10,1.7129456e-05
2023-01-11,2.4798395e-05
2023-01-11,-5.0985363e-06
2023-01-11,2.4798395e-05
2023-01-11,1.8007306e-05
2023-01-12,2.5766029e-05
2023-01-12,2.1276597e-05
2023-01-12,1.9995554e-05
2023-01-12,1.5129111e-05
2023-01-13,1.4951298e-05
2023-01-13,3.1869396e-05
2023-01-13,1.4951298e-05
2023-01-13,1.6955964e-05
2023-01-14,2.9403966e-05
2023-01-14,nan
2023-01-14,3.4468347e-05
2023-01-14,nan
2023-01-15,2.1176571e-05
2023-01-15,2.0785574e-05
2023-01-15,1.4017941e-05
2023-01-15,1.4017941e-05
2023-01-16,nan
2023-01-16,nan
2023-01-16,nan
2023-01-16,nan
2023-01-17,nan
2023-01-17,nan
2023-01-17,nan
2023-01-17,nan
2023-01-18,nan
2023-01-18,nan
2023-01-18,nan
2023-01-18,nan
2023-01-19,nan
2023-01-19,nan
2023-01-19,nan
2023-01-19,nan
2023-01-20,nan
2023-01-20,nan
2023-01-20,nan
2023-01-20,nan
2023-01-21,nan
2023-01-21,nan
2023-01-21,nan
2023-01-21,nan
2023-01-22,nan
2023-01-22,nan
2023-01-22,nan
2023-01-22,nan
2023-01-23,nan
2023-01-23,nan
2023-01-23,1.8940798e-05
2023-01-23,9.600803e-06
2023-01-24,nan
2023-01-24,nan
2023-01-24,nan
2023-01-24,nan
2023-01-26,nan
2023-01-26,nan
2023-01-26,nan
2023-01-26,nan
2023-01-27,nan
2023-01-27,nan
2023-01-27,nan
2023-01-27,nan
2023-01-28,nan
2023-01-28,nan
2023-01-28,nan
2023-01-28,nan
2023-01-29,nan
2023-01-29,nan
2023-01-29,nan
2023-01-29,nan
2023-01-30,nan
2023-01-30,nan
2023-01-30,nan
2023-01-30,nan
2023-01-31,3.8600083e-05
2023-01-31,3.8600083e-05
2023-01-31,3.8600083e-05
2023-01-31,3.8600083e-05
2023-02-01,nan
2023-02-01,nan
2023-02-01,nan
2023-02-01,nan
2023-02-02,nan
2023-02-02,nan
2023-02-02,nan
2023-02-02,nan
2023-02-03,nan
2023-02-03,nan
2023-02-03,nan
2023-02-03,nan
2023-02-04,nan
2023-02-04,nan
2023-02-04,nan
2023-02-04,nan
2023-02-05,nan
2023-02-05,nan
2023-02-05,nan
2023-02-05,nan
2023-02-06,nan
2023-02-06,nan
2023-02-06,nan
2023-02-06,nan
2023-02-07,nan
2023-02-07,nan
2023-02-07,nan
2023-02-07,nan
2023-02-08,nan
2023-02-08,nan
2023-02-08,nan
2023-02-08,nan
2023-02-09,nan
2023-02-09,nan
2023-02-09,nan
2023-02-09,nan
2023-02-10,nan
2023-02-10,nan
2023-02-10,nan
2023-02-10,nan
2023-02-11,nan
2023-02-11,nan
2023-02-11,nan
2023-02-11,nan
2023-02-12,nan
2023-02-12,nan
2023-02-12,nan
2023-02-12,2.217255e-05
2023-02-13,nan
2023-02-13,nan
2023-02-13,nan
2023-02-13,nan
2023-02-14,nan
2023-02-14,nan
2023-02-14,nan
2023-02-14,nan
2023-02-15,nan
2023-02-15,nan
2023-02-15,nan
2023-02-15,nan
2023-02-16,nan
2023-02-16,nan
2023-02-16,nan
2023-02-16,nan
2023-02-17,nan
2023-02-17,nan
2023-02-17,nan
2023-02-17,nan
2023-02-18,nan
2023-02-18,nan
2023-02-18,nan
2023-02-18,nan
2023-02-19,1.29248765e-05
2023-02-19,6.113318e-06
2023-02-19,1.29248765e-05
2023-02-19,1.3953764e-05
2023-02-20,2.2228165e-05
2023-02-20,7.2509547e-06
2023-02-20,3.220829e-05
2023-02-20,1.7931592e-05
2023-02-21,nan
2023-02-21,nan
2023-02-21,nan
2023-02-21,nan
2023-02-22,nan
2023-02-22,nan
2023-02-22,nan
2023-02-22,nan
2023-02-23,nan
2023-02-23,nan
2023-02-23,nan
2023-02-23,nan
2023-02-24,1.3853939e-05
2023-02-24,nan
2023-02-24,9.607977e-06
2023-02-24,nan
2023-02-25,nan
2023-02-25,nan
2023-02-25,nan
2023-02-25,1.8332365e-05
2023-02-26,nan
2023-02-26,nan
2023-02-26,nan
2023-02-26,nan
2023-02-27,nan
2023-02-27,nan
2023-02-27,nan
2023-02-27,nan
2023-02-28,nan
2023-02-28,nan
2023-02-28,nan
2023-02-28,nan
2023-03-01,nan
2023-03-01,nan
2023-03-01,nan
2023-03-01,nan
2023-03-02,nan
2023-03-02,nan
2023-03-02,nan
2023-03-02,nan
2023-03-03,1.077174e-05
2023-03-03,1.077174e-05
2023-03-03,nan
2023-03-03,4.265865e-05
2023-03-04,nan
2023-03-04,nan
2023-03-04,nan
2023-03-04,nan
2023-03-05,nan
2023-03-05,nan
2023-03-05,2.6497075e-05
2023-03-05,nan
2023-03-06,2.8285769e-05
2023-03-06,2.7047805e-05
2023-03-06,6.0225725e-06
2023-03-06,3.2605192e-05
2023-03-07,4.380924e-06
2023-03-07,2.1151203e-05
2023-03-07,4.380924e-06
2023-03-07,1.5606242e-05
2023-03-08,nan
2023-03-08,nan
2023-03-08,nan
2023-03-08,nan
2023-03-09,nan
2023-03-09,nan
2023-03-09,nan
2023-03-09,nan
2023-03-10,9.190905e-06
2023-03-10,6.533251e-06
2023-03-10,3.523153e-06
2023-03-10,1.1958686e-05
2023-03-11,2.0454278e-05
2023-03-11,9.802718e-06
2023-03-11,2.9615341e-05
2023-03-11,3.3854456e-05
2023-03-12,3.2612057e-05
2023-03-12,2.2826089e-05
2023-03-12,1.7274246e-05
2023-03-12,2.5478637e-05
2023-03-13,nan
2023-03-13,nan
2023-03-13,nan
2023-03-13,nan
2023-03-14,nan
2023-03-14,nan
2023-03-14,nan
2023-03-14,nan
2023-03-15,nan
2023-03-15,nan
2023-03-15,nan
2023-03-15,nan
2023-03-16,nan
2023-03-16,nan
2023-03-16,nan
2023-03-16,nan
2023-03-17,1.8159068e-05
2023-03-17,2.1690328e-05
2023-03-17,1.5577312e-05
2023-03-17,2.1690328e-05
2023-03-18,nan
2023-03-18,nan
2023-03-18,nan
2023-03-18,nan
2023-03-19,-4.03556e-06
2023-03-19,2.2437898e-06
2023-03-19,-4.7736166e-06
2023-03-19,2.2437898e-06
2023-03-20,nan
2023-03-20,nan
2023-03-20,nan
2023-03-20,nan
2023-03-21,1.7975668e-05
2023-03-21,8.630505e-06
2023-03-21,2.3965289e-05
2023-03-21,2.0747793e-05
2023-03-22,4.360877e-06
2023-03-22,-1.7356779e-06
2023-03-22,1.7618286e-05
2023-03-22,1.2514355e-05
2023-03-23,nan
2023-03-23,nan
2023-03-23,1.0070706e-05
2023-03-23,nan
2023-03-24,nan
2023-03-24,nan
2023-03-24,nan
2023-03-24,1.0968655e-05
2023-03-25,nan
2023-03-25,nan
2023-03-25,nan
2023-03-25,nan
2023-03-26,nan
2023-03-26,nan
2023-03-26,nan
2023-03-26,nan
2023-03-27,nan
2023-03-27,nan
2023-03-27,nan
2023-03-27,nan
2023-03-28,nan
2023-03-28,nan
2023-03-28,nan
2023-03-28,nan
2023-03-29,nan
2023-03-29,nan
2023-03-29,nan
2023-03-29,nan
2023-03-30,nan
2023-03-30,nan
2023-03-30,nan
2023-03-30,nan
2023-03-31,nan
2023-03-31,nan
2023-03-31,nan
2023-03-31,nan
2023-04-01,nan
2023-04-01,nan
2023-04-01,nan
2023-04-01,nan
2023-04-02,nan
2023-04-02,nan
2023-04-02,nan
2023-04-02,nan
2023-04-03,nan
2023-04-03,nan
2023-04-03,nan
2023-04-03,nan
2023-04-04,nan
2023-04-04,nan
2023-04-04,nan
2023-04-04,nan
2023-04-05,nan
2023-04-05,nan
2023-04-05,nan
2023-04-05,nan
2023-04-06,nan
2023-04-06,nan
2023-04-06,nan
2023-04-06,nan
2023-04-07,nan
2023-04-07,nan
2023-04-07,nan
2023-04-07,nan
2023-04-08,nan
2023-04-08,nan
2023-04-08,nan
2023-04-08,nan
2023-04-09,9.798782e-06
2023-04-09,2.4268402e-05
2023-04-09,3.8843318e-05
2023-04-09,2.4268402e-05
2023-04-10,nan
2023-04-10,nan
2023-04-10,nan
2023-04-10,nan
2023-04-11,1.02532085e-05
2023-04-11,1.02532085e-05
2023-04-11,1.9608042e-05
2023-04-11,2.4808536e-05
2023-04-12,4.0068036e-05
2023-04-12,2.734138e-05
2023-04-12,4.0068036e-05
2023-04-12,1.2888559e-05
2023-04-13,nan
2023-04-13,nan
2023-04-13,nan
2023-04-13,nan
2023-04-14,1.2616958e-05
2023-04-14,1.7213728e-05
2023-04-14,1.2616958e-05
2023-04-14,3.5297653e-05
2023-04-15,nan
2023-04-15,nan
2023-04-15,nan
2023-04-15,nan
2023-04-16,nan
2023-04-16,nan
2023-04-16,4.327942e-06
2023-04-16,1.7037954e-05
2023-04-17,nan
2023-04-17,nan
2023-04-17,nan
2023-04-17,nan
2023-04-18,nan
2023-04-18,-1.3923829e-05
2023-04-18,nan
2023-04-18,3.847154e-05
2023-04-19,1.4065609e-05
2023-04-19,1.4065609e-05
2023-04-19,1.8214068e-05
2023-04-19,4.9163926e-05
